aparelho;ord;avaliacao;estrela
m13;160;Produto Ç bom mais a entrega foi pessima ,mais que o dobro do previsto.;3
m13;167;PRODUTO BOM, CONTUDO CAMERA E PROCESSAMENTO DEIXOU A DESEJAR. BATERIA QUE DEVERIA DURAR BASTANTE, CONSOME MUITO RµPIDO.;3
m13;174;Smartphone muito bom. Processador r†pido. A cÉmeras excelente.;3
m13;180;Bom mais nem tento, Poderia ser melhor;3
a02;990;Esse celular Ç b†sico. s efor pra uma pessoa que usa somente WhatsApp Ç bom. caso contr†rio n∆o compre que Ç cilada.;1
a02;997;Camera Ç Muito ruim, e desempenho do processador nao Ç boa!;1
a02;1004;eu comprei esse celular com 10 dias e apresentou falha no sistema j† n∆o podia trocar levei na assistància tÇcnica no outro dia apresentou os mesmos problemas lento trava muito e olha que eu nem baixei jogo nem nada do tipo extremamente lento e trava vai perder o dinheiro O meu foi para assistància tÇcnica agora celular desde que comprei s¢ me deu problemaver mais;1
a02;1011;eu comprei esse celular com 10 dias e apresentou falha no sistema j† n∆o podia trocar levei na assistància tÇcnica no outro dia apresentou os mesmos problemas lento trava muito e olha que eu nem baixei jogo nem nada do tipo extremamente lento e trava vai perder o dinheiro O meu foi para assistància tÇcnica agora celular desde que comprei s¢ me deu problemaver mais;1
a02;1018;APARELHO CUSTO BENEF÷CIO MUITO RUIM, APARELHO LENTO SEM RECONHECIMENTO FACIAL PRATICAMENTE O MESMO PREÄO DO A02S QUE ê BEM MELHOR. ARREPENDIDO;1
a02;1025;N∆o gostei ele desliga sozinho e trava.;1
a02;1032;Trava toda hora. N∆o consigo carregar videos para o instagram.;1
a02;1039;Hj fazem 3 dias q comprei,n∆o consigo mais desbloquear na tela do celular, e n∆o sai o som externo, s¢ pega usando fone, e agora n∆o consigo mais acessar o celular, Ç estou em uma loja Americanas e n∆o podem resolver nada, pois comprei no site.;1
a02;1046;Bateria esquenta muito r†pido o touch trava de vez em quando e em algumas horas o smartphone faz algumas coisas sozinho recomendo que n∆o comprem,comprei e me arrependi;1
a02;1053;a camera e muito ruim mim arependi de ter comprado;1
a02;1060;Esse produto Ç muito abaixo do esperado, o aparelho trava que Ç um absurdo, em relaá∆o ao design atÇ que Ç bonito, mas o processamento do aparelho Ç horrivel, trava atÇ mesmo sem aplicativo instalado, estou com uma dificuldade enorme para mexer no aparelho, enfim n∆o recomendo ..;1
a02;1067;apresentou defeito ,t† nem com um màs de uso ,n∆o comprem s¢ ter dor de cabeáa;1
a02;1074;o celular esquenta muito r†pido, ate quando est† carregando. isso n∆o Ç normal. o microfone Ç baixo,tem que aumentar todo volume para ouvir. as vezes ele trava quando est† usando aplicativo.;1
a02;1081;Simplesmente n∆o comprem. Celular travado em tudo.;1
a02;1088;O aparelho parou de carregar com 95 dias depois de recebido. N∆o consigo orientaá∆o em como proceder.;1
a02;1095;eu perguntei antes de fazer a compra se tinha impress∆o digital e me disseram que tinha, quando o celular chegou fiquei decepcionada pois n∆o tinha;1
a02;1102;Incrivelmente pÇssimo! Se vocà tiver qualquer outra opá∆o de telefone para comprar, faáa o favor a si mesmo de n∆o comprar esse.;1
a02;1109;nao vem fone de ouvido, uma vergonha baixo desempenho, demora atÇ pra mexer no whats e facebook esquenta facil tbm vergonha pra samsung!!;1
a02;1116;comprei esse celular para uma pessoa que n∆o usa nada alÇm de whatsapp, facebook e youtube, mas mesmo assim j† Ç todo travado! estranhei quando ele comeáou a travar e ficar quente quando ainda estava na etapa de configuraá∆o. a tela Ç grande e a cÉmera aparenta ser boa, mas o processador Ç horr°vel.;1
a02;1123;Pior que um celular que eu tinha com 4 anos de Uso, Ç pesado, trava o tempo todo, a camera Ç um lixo, n∆o recomendo;1
a02;1130;Pior que um celular que eu tinha com 4 anos de Uso, Ç pesado, trava o tempo todo, a camera Ç um lixo, n∆o recomendo;1
a02;1137;Com menos de 1 màs de uso, celular est† travando e lento para abrir os aplicativos. Para visualizar um v°deo feito por eu mesmo na galeria, a imagem n∆o acompanha o †udio. Espero poder resolver o problema!;1
a02;1144;Menos de 20 dias o aparelho apresentou problemas.;1
a02;1151;Esse smartfhone possui um processador muito ruim ,com muitos travamentos no sistema;1
a02;1158;produto n∆o tem 4 G igual o informado na descriá∆o tÇcnica...;1
a02;1165;Eu nao sei nem como proceder , ja fiz varias compras na americanas e nunca deu problema , mais em menos de um mes de uso o telefone ta travando muito , para de responder e o toutch nao responde , como faáo ?;1
a02;1172;Visor deu defeito com 15 dias;1
a02;1179;O celular Ç bom mas a cÉmera Ç pÇssima tanto a frontal quanto a traseira, horrivel, odiei.;1
a02;1186;A tela fica escura, no in°cio achei que era por estar com o consumo de energia ativado mas n∆o foi o caso. Ele est† lento demais, demora demais para carregar e por fim a cÉmara n∆o entra! d† erro logo de cara. Solicito a troca urgente.;1
a02;1193;A bateria parece que apenas de 3000 e n∆o de 5000 esquenta com 10 minutos de uso ele esquenta e comeáa a travar Ç um celular vocà s¢ compra se n∆o tiver dinheiro para comprar um melhor;1
a02;1200;Pior produto lancado pela Samsung. Telefone como esse de graáa ainda e caro, nao recomendo esse aparelho.;1
a02;1207;O processador trava muito. N∆o recomendo esse modelo de aparelho. Dinheiro jogado fora.;1
a02;1213;o celular trava muito, s¢ serve pra entreter crianáas;1
a02;1219;N∆o d† p/baixar 1 simples app nele pq S¢ sabe travar! A raiva q passo d† vontade d jogar na parede desde q recebi!;1
a02;1225;s¢ pra quem quer o b†sico no celular;1
a02;1231;s¢ pra quem quer o b†sico no celular;1
a02;1237;ruim pra pora nao serve pra nada so faz passar e nao da pra jogar pol !;1
a02;1243;ruim pra pora nao serve pra nada so faz passar e nao da pra jogar pol !;1
a02;1249;O celular Ç muito muito ruim,esquenta muito ate qdo est† carregando.trava direto. So presta pra telefone e zap e tirar foto. Pedie pra trocar nao trocaram.est∆o enrolando.;1
a02;1255;olha comrei esse celular para meu filho e ele disse que so trava e ele nao consegue nem ligar ele e ele ta certo meu celular e o a02 e ele trava muito nao recomendo voce so vai passa raiva se for jogar;1
a02;1261;muito ruim n∆o recomendo a compra deste produto n∆o vale a pena;1
a02;1267;a camera Ç ruim , esquenta muito , trava , por esse valor j† celulares bons .;1
a02;1273;comprei um j† deu defeito 4 vezes levei na assistància e nada desliga e n∆o liga mais s¢ no carregado pouca vergonha com este aparelho estou pagando a prestaá∆o sem usar o aparelho nada eles fazem tinha que dar outro aparelho;1
a02;1279;comprei um j† deu defeito 4 vezes levei na assistància e nada desliga e n∆o liga mais s¢ no carregado pouca vergonha com este aparelho estou pagando a prestaá∆o sem usar o aparelho nada eles fazem tinha que dar outro aparelho;1
a02;1285;Olha sinceramente , vc pode ter pesquisado o quanto for dele no YouTube, achar o valor dele bacana , mas § recomendo ele em nenhuma forma , tem outros do msm preáo ou um pouquinho mais caro melhor ! desculpem por qualquer coisa.;1
a02;1291;celular muito ruim trava muito pÇssimo smartphone quando atualiza a° que trava tudo mesmo;1
a02;1297;Smartphone de pÇssimo desempenho. Trava bastante e a cÉmera Ç lenta.;1
a02;1303;Trava muito celular. Quero fazer devoluá∆o do produto como faáo;1
a02;1309;N∆o vale o preáo q est∆o cobrando!!! J† estou h† um màs usando esse aparelho e se baixar qlqer App alÇm d ficar lento, trava demais tambÇm. S¢ serve pra fazer ligaá∆o!;1
a02;1315;Lento demais. Para quem como eu, trabalha com aplicativo de transporte, Ç uma pÇssima compra. Demora para carregar o mapa, finalizar os aplicativos e ainda tem uma cÉmera muito ruim. E n∆o Ç internet ruim, mesmo plano usei um LG e funcionava muito bem. Para completar: capa e pel°cula dif°ceis de encontrar.;1
a02;1321;Veio com problemas no fone, n∆o me escutam numa ligaá∆o. E t† tendo dificuldade para devoluá∆o do produto!;1
a02;1327;Nao vem fones, pÇssimo, pagamos caro e nao vem fones;1
a02;1333;o produto veio com defeito, solicitei a devoluá∆o, e estou aguardando a coleta.;1
a02;1339;Entrega atrasada e atendimento ruim do Sac. Mesmo se o aparelho for bom, melhor comprar em outras lojas;1
a02;1345;trava toda hora, muito lento. n∆o abre nada que vc quer na hora.;1
a02;1351;O pior de todos. Trava em tudo e v†rios outros problemas. N∆o comprem, se n∆o quiserem passar raiva.;1
a02;1357;Eu fiz uma compra no dia 17 de maio,para entrega de ate 8 horas,ate agora o celular nao chegou,nao confiem... Comprei para dar de presente, e o presente nao chegou ate agora,depois que a americanas mudou o estilo de entrega,virou uma porcaria. Eu ja liguei,mandei email,e ninguem me responde. Sinceramente estou muito decepcionada. Sempre fui cliente de vcs,essa foi a terceira entrega com atraso,mas essa superou. Fazer oque ne,ainda bem que e para uma crianáa, a vergonha e menos,quero ver quando vao decidir entregar... Quem sabe ano que vem...ver menos;1
a03;1521;0 PRA AVALIÄ«O!o CELULAR ESTµ DANDO PROBLEMAS, DESLIGA SOZINHO, A CARGA COMPLETA, S‡ VOLTA A LIGAR QUANDO COLOCA NO CARREGADOR... LOGO AP‡S FICA DESLIGANDO;1
a03;1528;O produto venho com problema;1
a03;1535;Achei de pessima qualidade muito fragil bateria fraca n∆o recomendo! a tela so triscou no ch∆o e tricou toda tenho outros celulares da sansungue que tem resistància mas realmente esse deijou a desejar;1
a03;1542;O produto apresentou defeitos. Ru°do nos alto falantes e microfone. N∆o recomendo!;1
a03;1549;Celular em si Ç bonito mas a camera Ç ruim e nao vem nem um cartao de mem¢ria e nem fone de ouvido a impress∆o que tive que ja era usado;1
a03;1556;Comprei o produto pra usar aqui na empresa Parcelei em 4x em menos de dois meses j† deu problema no microfone e a garantia n∆o cobre, tenho um Motorola a anos e ainda funciona perfeitamente.;1
a03;1562;Dei 1 Estrela por que so faz um dia que estou com o aparelho. N∆o sei do verdadeiro desempenho dele.;1
a02;2312;O celular trava muito, apresenta varios bugs que s∆o impossiveis de corrigir, n∆o vale o preáo que esta sendo pedido nele.;1
a02;2319;esse celular trava , muito lento estou comum màs ja esta dando defeito horr°vel;1
a02;2326;comprei hoje dia 17/02/2022 fui botar pra carregar e o carregador n∆o entra certo tem que inclinar pra cima pra pode encaixar vou na loja pra ver u q resolvo;1
a02;2333;apareceu defeito no primeiro dia a tela fica bugando;1
a02;2340;apareceu defeito no primeiro dia a tela fica bugando;1
a02;2347;N∆o compre trava muito Ç lixo.;1
a02;2354;ê O Pior Sansung que ja comprei em toda a minha vida. Arrependid°ssima! Trava a toda hora, lento e inst†vel! N«O COMPREM!;1
a02;2361;comprei o celular ele travou e n∆o funciona mais como faáo pra trocar;1
a02;2368;Assim que chegou eu fui configurar pra usar, travando na tela inicial, atraso nas teclas e demora para processar App super leves como WhatsApp, e s∆o 1Gb de RAM s¢. De t∆o ruim que o CEL Ç eu j† vendi;1
a02;2375;Preciso trocar o produto veio com defeito, como proceder?;1
a02;2382;primeiro que o entregador cocou em cima do muro e caiu de uma altura de uns 2 metros. ele Ç muito lento, trava com o basico como abrir a agenda, nao tive paciància nem de logar meus aplicativos. demorei cerca de 1 hr e meia pra ligar, colocar conta do google e baixar whatsapp (coisas basicas e demorou isso tudo). se continuar assim vou pedir a devoá∆o. a cÉmera n Ç boa, nem parece ser 5mp, ta mais pra 2mp. PRODUTO ESTRANHOver mais;1
a02;2389;Em menos de 1 màs o telefone comeáou a travar e quando descarregou coloquei pra carregar e o mesmo n∆o liga mas.;1
a02;2396;Depois que atualizou s¢ trava, Ç lento para carregar os programas, a cÉmara Ç muito ruim, vou dar de presente para minha sogra.;1
a02;2403;Estou aguardando meu produto n∆o chegou ainda me ajua a° por favor;1
a02;2410;Aparància 100%, mas o processador Ç pÇssimo, trava muito, n∆o desenvolve os aplicativos, n∆o consegue fazer um v°deo decente no Instagram, colocando filtro ent∆o, a° que n∆o funciona mesmo. Fora que a cÉmera Ç horr°vel e o armazenamento acaba com pouqu°ssimos aplicativos. ê recomendado mais pra idosos que s¢ usam o wpp e Facebook, porque n∆o d† nem pra uma crianáa, devido a n∆o rodar nenhum jogo.ver mais;1
a02;2417;pior celular que j† tive, trava toda hora, desde que chegou Ç ruim;1
a02;2423;Sem d£vida esse Ç o pior smartphone que j† tive. Trava toda hora, Ç lento e a cÉmera s¢ produz imagens decentes em locais bem iluminados.;1
a02;2429;s¢ tem uma coisa de bom tela grande o bicho trava o tempo todo j† vou colocar a venda arrependido dinheiro jogado fora;1
a02;2435;aparelho horr°vel,n∆o vejo a hora de conseguir comprar un outro,comprei esse pensando que era bom,eu asssaltada e levaram o que eu tinha,era um s8,eu amava,queria outro s¢ que n∆o existe mais,fui em tantas lojas,atÇ a cÉmera do j1 Ç melhor que a desse a2.pÇssimo,horr°vel,leeeeeeeeeeentoooooo que ïdio!n∆o posso comprar outro agora,dinheiro perdido!!!ver mais;1
a02;2441;Comprei Porque Era O Mais Barato Que Tinha E Me Arrependo Amargamente, O Fraco Processador Faz Trava Vazio Com Armazenamento Livre. N∆o Recomendo!!!;1
a02;2447;"Um dos piores celulares, alÇm de esquentar muito rapido, n∆o roda nem um jogo sem travar; a imagem e pÇssima pra vocà que gosta de assistir um filme no celular; n∆o tem um bom processador e a cÉmera e muuiito ruim; e tambem ele j† vem com um bom espaáo de armazenamento preenchido devido aos inuteis aplicarivos que j† Vem instalado nele; pra vocàs terem uma ideia do quanto ele e ruim nem o word vem instalado nele. porÇm da bateria n∆o tenho o que reclamar. Mas por favor n∆o compre esse celular.ver mais";1
a02;2453;s¢ tem boniteza pq quem và cara n∆o và coraá∆o esquenta muito como ao uso ou carregando no carregado trava direto processador e ourriveu etc.... n∆o compre pq e barato se compra vai ser arrepender;1
a02;2459;no 1¯ màs funcionou um pouco ,mas do 2¯ em diante foi travando direto,n∆o consigo fazer nada , nem ver um video no you tube, manda msg no whats,o processador Ç terr°vel.E quando atualiza fica pior ainda, resetei 2x a pedido do Sac da Samsung ,mas o problema continua, quem comprar vai passar raiva, contrair uma ulcera nervosa e vai querer tacar o aparelho na cabeáa do engenheiro que inventou uma carniáa dessa Vai jogar dinheiro fora se comprar, Ç a primeira vez e £ltima que compro dessa marca.ver mais;1
a02;2465;ê muito caro para a idade, e tambÇm trava demais;1
a02;2471;ê muito caro para a idade, e tambÇm trava demais;1
a02;2477;com 4 meses de uso o smartphone parou de carregar, levei na autorizada concertaram e agora 1 màs e meio depois o problema voltou. terei que levar novamente na autorizada. Por isso achei o produto fraco.;1
a02;2483;nao presta trava muito me arrependir de ter comprado;1
a02;2489;DETESTEI, N«O RESPONDE, N«O CONSEGUI SAIR DA PARTE DE COLOCAR O EMAIL E CONFIGURAR, MUTIO MUITO LENTO.;1
a02;2495;o celular trava demais n∆o recomendo esse telefone e uma porcaria;1
a02;2501;Comprei o aparelho foi a provado nos cart∆o de crÇdito mas eles cancelaram minha compra alegando que eu tinha pedido o cancelamento Falta de resposabilidade da empresa... E a gora meu estorno vai demora quaser um mes assim fica dificil viu;1
a02;2507;Retirei o produto na loja quando cheguei em casa foi uma decepá∆o atras da outra. V†rias avarias no celular. DECEPCIONANTE.;1
a03;2925;O celular trava o tempo todo, trava quando vou usar um aplicativo e na hora de ligar. O touch n∆o responde, abre e fecha os aplicativos sozinho. Sempre comprei aparelhos da Samsung, mas esse Ç muito ruim. Decepcionante, n∆o vale a pena comprar.;1
a03;2932;Celular veio com defeitos, n∆o gostei.;1
a03;2939;PÇssimo, esquenta bateria dinheiro jogado fora;1
a03;2946;Usei durante um tempo porÇm o mesmo apresenta travamento durante os †udios chegando a ficar sem som e comprei varios adaptadores para pen drive mas nenhum funciona, ele desconecta assim que insiro o pen drive. Fora as vezes que ele esquenta demais.;1
a03;2953;Produto nao dura bateria ruim ,carregador entra com dificuldade no aparelho decepá∆o total;1
a03;2960;CÉmeras do tempo das cavernas, pÇssima, muito ruim mesmo, me arrempi, mas ja passou o tempo de troca;1
a03;2967;N∆o recomendo produto veio com problema;1
a03;2974;Nunca tive um celular com uma camera t∆o ruim.;1
a03;2981;PÇssima qualidade, som muito ruim,;1
a03;2988;N∆o ligava ficava reiniciando e a entrada do cart∆o de mem¢ria veio queimada .;1
a03;2995;Celular Ç bom porÇm muito pesado cansa † m∆o de ficar segurando, muito liso escorrega da m∆o possibilitando a queda.;1
a03;3002;O celular em si Ç muito bom, mas a entrega foi rid°cula levou um màs pra chegar;1
a03;3009;Este aparelho Ç horrivel . Faz 5 meses que comprei ele esta com varios problemas . Tentei solucionar com a samsung e eles nao resolvem. Nao recomendo;1
a03;3016;Aparelho bonito, grande, bom para visar YouTube /WhatsApp/ demais redes sociais. PorÇm a imagem da cÉmera Ç de qualidade extremamente baixa. (Tenho um j2 pro e um granprime em casa, ambos apresentam melhores resultados quanto a a cÉmera). Melhor investir mais e comprar um outro modelo. N∆o acho o preáo vale. Pesquisei muito, e por dados e comparaá∆o me pareceu um bom aparelho, mas por experiància n∆o recomendaria.ver mais;1
a03;3023;N∆o gostei porque Ç a pra vez que compro um celular e n∆o vem com fone de ouvido;1
a03;3030;Nao deu parar saber pois aparelho so reinicia;1
a03;3037;RECEBI O CELULAR DIA 17/06 3 DIAS DE USO PAROU DE REPRODUZIR VIDEOS,VOLTO PR LG;1
a03;3044;Em menos de 5 dias de uso as pessoa me ligam e n∆o me escutam os audios mandados por app de redes sociais n∆o vai completo ou mudo... solicitando a troca agora.;1
a03;3051;Camera pessica ate os modelos mais mais antigos tem uma camera melhor que esta .leve facil mas pra quem gosta de tirar fotos em geral nao da.;1
a03;3057;Simplesmente pessimo um lixo o celular com 1 màs de uzo ja apresentou poblema e nao liga m†is!!;1
a03;3063;Celullar bom , porem a camera frontal Ç um lixo;1
a03;3069;O pior aparelho que j† comprei;1
a03;3075;O celular em si bom mas camera dele muito ruim embaáada a foto fica muito ruim se for p necessidade de uso celular app ok mas camera ruim demais;1
a03;3081;Aparelho com a camera traseira com defeito;1
a03;3087;O produto veio com defwito;1
a03;3092;Um deles veio com defeito.;1
a03;3099;Muita decepá∆o comprei para o dia dos pais, abrir celular com tela quebrada. Onde esta o controle de qualidade!!! Que decepá∆o ao entreharye abrirei lraeny.;1
a03;3105;N∆o gostei veio sem fone e trava muito;1
a03;3111;Comprei o celular mesmo com alguns coment†rios negativos. (N∆o deveria!) Celular trava com frequància e quando funciona Ç extremamente lento, imposs°vel de usar. Ja solicitei a devoluá∆o e reembolso.;1
a03;3117;Decepá∆o com 3 dias tarja preta na tela;1
a03;3123;Veio com problemas na tela,estou aguardando outro chegar;1
a03;3129;De muitos celulares j† comprei, esse foi o de pior qualidade. Pra conectar no Wi-Fi era uma eternidade e, as vezes, eu n∆o conseguia. N∆o recomendo pra ninguÇm.;1
a03;3135;Celular extremamente lento. E olha que s¢ uso comercialmente ou seja whatsapp, mais dois aplicativos de banco, s¢, e mesmo assim, tranca. No APP do banco, para finalizar uma operaá∆o preciso reiniciar o APP uma 3 vezes, sendo que no meu aparelho pessoal roda tranquilamente o APP do mesmo banco. N∆o recomendo para nada o Samsung Galaxy A03.ver mais;1
a03;3141;esse lote das lojas americanas parece que est∆o todos com defeito;1
a03;3147;O toque do celular n∆o funciona normalmente quando est† carregando e nem quando est† deitado. Gastei dinheiro com pel°cula e capinha. Agora ficarei no preju°zo?;1
a03;3419;Chegou bem embalado. Tem ¢tima cÉmera, mas demora uma vida para inicializar e trava muito. Isso porque eu s¢ instalei aplicativos de banco.;1
a03;3426;N∆o tem como escrever o que achei fiquei um dia com celular e tràs dias £teis na Samsung e veio com o mesmo problema;1
a03;3433;Camera do celular Ç pÇssima;1
a03;3440;carregador esquenta muito, demora 3 horas pra carregar e o Cell esquenta muito quando assiste v°deos;1
a03;3447;Ap¢s menos de duas semanas de uso, o celular travou e ficou com tela preta. N∆o caiu, nem molhou, nem nada. Primeira vez que comprei um celular da Sanmsumg que apresentou defeito em t∆o pouco tempo. Triste.;1
a03;3454;Comprei celular de presente para minha m∆e, com 2 dias de uso ele parou de funcionar. Tela apagou e n∆o liga mais. Devolvi para americanas e estou aguardando retorno.;1
a03;3461;Esta esquentado o aparelho.preciso qye troque o mesmo.;1
a03;3468;O produto n∆o Ç tao bom;1
a03;3474;Comprei esse Celular, n∆o sei o que houve no caminho dele pra minha casa, que A loja cancelou o pedido, logo em seguida refez sem que eu solicitasse. Chegou um celular pra mim, que foi tratado como um bebà, todo celular novo a gente denga, mas o Celular parou de carregar do nada, n∆o carrega n∆o luga, agora fiquei no prejuizo, muito insatisfeita com a loja pois se algo aconteceu com o Celular n∆o foi na minha m∆o.ver mais;1
a03;3480;ê bonito, leve tela boa, mas o leitor biomÇtrico fica no bot∆o de seligar e na hora de fazer uma captura de Tela Ç muito chato!;1
a03;3486;tive que colocar um carregador turbo de um moto g que tenho,para carregar umnpouco mais r†pido, mesmo assim Ç muito r†pido p descarregar.;1
a03;3492;infelizmente o meu veio com defeito, fazendo ru°dos no ZAP, esquentando e tbm lento dando mal funcionamento em alguns app. mas a loja fez bem eficiente e logo resolveu o problema, consegui devolver o produto e a loja disponibilizou um vale no mesmo dia.;1
a03;3498;n∆o gostei trava de mais para jogos esse valor n∆o esta justo para fica travando;1
a03;3504;O compartimento do chip n∆o abre;1
a03;3510;Comeáa sendo dif°cil de abrir para por o chip. A chave n∆o abre facilmente. Achei que fosse defeito de fabricaá∆o. Demora para carregar. Demora muito. Esquenta. CÉmera ruim. Este aparelho n∆o condiz com a Samsung. Pelo preáo ele Ç muito ruim.;1
a03;3796;Comprei para dar de presente pro meu pai ,assim que o aparelho chegou liguei para instalar os apps, nem fiquei mechendo nele muito tempo de 63% ja foi pra 48% depois desliguei ele completamente, quando ligo hoje esta com 38% ate desligado ele descarregou. Coloquei para dar carga demora mais de uma hora pra carregar. Comprei com garantia e vou querer trocar .como vou dar algo de presente e ja vem assim.ver mais;1
a03;3803;Veio com problema no leitor de cart∆o de mem¢ria. To usando p ver se aparece mais algum problema no produto.;1
a03;3810;N∆o liguei o celular ainda, mas o carregador Ç pirata de pÇssima qualidade.;1
a03;3817;Parecia k ia ser bom, se eu tivesse recebido;1
a03;3831;PÇssimo. Travou nas primeiras horas de uso;1
a03;3838;Comprei e veio com defeito. Quando carrega a tela fica travada. Troquei por outro, fez o teste na loja, mas fui fazer a primeira carga, metade da tela trava, o touch n∆o funciona. Vou agora na loja trocar novamente.;1
a03;3845;N∆o d† para avaliar porque veio com defeito;1
a03;3851;Muito lento, e olha que nem cheguei a usa metade da memoria. E ainda travando direto e quando reiniciado levava de 30 a 40 minutos para religar.;1
a03;3857;Pouca qualidade;1
a03;3863;Ele desbloquea pela digital?;1
a03;3869;Pesquisa arrasada pois j† fiz a devoluá∆o do produtos. Aconselho a n∆o comprarem a linha A 03 . J† trava quando liga o aparelho. Ele muda de p†gina sozinho. O bug em jogos Ç gritante. AtÇ filmei. Fora o carregador q n∆o Ç Tipo C e demora um sÇculo p carregar. Talvez funcione p quem s¢ quer fazer ligaá‰es, usar Whatsapp e SMS. Samsung, dessa vez n∆o deu. Partiu, Xiaomi!!!ver mais;1
a03;3875;N∆o gostei . To aguardando a resposta sobre a troca.;1
a03;3881;A cÉmera Ç rid°cula! Selfie pÇssima e fotos noturnas s∆o horr°veis.;1
a03;3887;N∆o posso avaliar, pois o smartphone veio com defeito, nem chegou a ligar. Quando acionado o carregador, n∆o apareceu nenhuma informaá∆o na tela de que estava carregando. Ao apertar o bot∆o de ligar, n∆o deu nenhum sinal de vida. Devolvi o aparelho para os CORREIOS e solicitei o estorno para o meu cart∆o. Espero que der tudo certo e eu consiga o estornover mais;1
a03;3899;Celular lento, e trava diversas vezes.;1
a03;3977;Comprei o celular e em menos de um màs j† apresentou defeito, simplesmente parou de funcionar e ninguÇm resolveu o meu problema ainda. PÇssimo atendimento!;1
a03;3983;Veio com defeito;1
a03;3989;Estou muito frustrada pois mandaram o celular dentro de uma caixa sem nenhuma proteáao , balanáado chaqualhando em tempo de danificar o aparelho !;1
a02;789;Ele Ç bonito mas eu § tive sorte, um màs de uso j† apresentou defeitos.;2
a02;796;celular s¢ pra pessoas que usa o b†sico a° sim Ç de boa;2
a02;803;N∆o gostei do produto, muito lento para acessar as funcionalidades de Banco, produto n∆o tàm leitura de biometria.;2
a02;810;Aparelho com ¢tima bateria mas o peso do aparelho deixou muito a desejar .;2
a02;817;Esse aparelho tem um problema. Zoom aterado na cÉmera do aplicativo whatsapp. Comprei 02 unids e os dois vieram com o mesmo problema. N∆o recomendo.;2
a02;824;celular ruim trava em tarefas simples muito lento bateria de 5.000 miliamperes mas nem parece pois ele descarrega muito rapido, mesmo sem esta em uso,n∆o recomendaria esse celular para ninguem, Ç esse preáo Ç um absurdo por um produto que deixa a desejar...;2
a02;831;Aparelho lento e buga as vezes;2
a02;838;Ele Ç muito lento, cÉmera horr°vel. Me arrependi pois a pessoa que ganhou ele reclama demais;2
a02;845;Ao manusear o celular logo ap¢s a configuraá∆o inicial, percebe-se que a tela d† pequenas travadinhas (bem pouco mesmo), mas receio de como ficar† ap¢s um tempo de uso e com maior volume de dados.;2
a02;852;Recebi o produto faz tràs dias j† n∆o gostei do som da chamada normal muito baixo, com isso perdi varias chamada d† pra ouvi somente no viva voz, e assim mesmo n∆o Ç satisfat¢rio com pouco tempo de uso ou seja 3 dias j† apresentando problema estou pensando na devoluá∆o ou troca do produto por outro!!!!!;2
a02;858;EXTREMAMENTE LIMITADO;2
a02;866;Um produto extremamente sens°vel.;2
a02;873;ê um celular apenas pra trabalhar costumo comprar em outros lugares importados com preco mais em conta e simples;2
a02;880;ê um celular bom pra quem n∆o Ç t∆o exigente, recomendo ele.;2
a02;887;Busca por aparelho usual simples adquirir tal modelo.;2
a02;894;o celular com ¢tima bateria mas trava muito e bem lerdo. e o carregador j† na segunda carga j† n∆o est† funcionando mais;2
a02;900;Bateria boa, telefone simples, bom pra quem quer pra coisas maia basicas;2
a02;906;Tela maior q outros celulares mais caros. ‡tima imagem de v°deo. Ponto negativo: cÉmera para fotos. Apesar de ser 13. alguma coisa, as fotos s∆o piores do q o meu antigo Motorola q era 8 mega.;2
a02;912;Tinha um Blu 5 e nunca tive problema, mas esse celular apesar de ser um Samsung trava demais, d† atÇ raiva;2
a02;918;RAM de 2gb deixa o aparelho muito lento e travando os app;2
a02;924;o celular Ç muito lento e as fotos n∆o ficam boas.;2
a02;930;Estou devolvendo n∆o gostei da cÉmera;2
a02;936;Demora responder principalmente se o app for mais pesado. Se presta para comunicaá∆o somente, ademais se quiser jogar, ouvir musica, asistir filmes e etc. procure uma smartphone mais robusto.;2
a02;942;ê bom mas nao veio o fone e nem cart∆o de memoria;2
a02;948;o celular n∆o fez um màs ainda e a tela ficou escura e n∆o acende de jeito nenhum;2
a02;954;Comprei para minha prima. Apesar da tela grande, n∆o tem leitor de digital, o armazenamento e mem¢ria Ç baixo. A construá∆o Ç de pl†stico. ê um celular b†sico de entrada, serve apenas realizar o b†sico: navegar na internet, assistir v°deos, bate-papo pelo Whatsapp. Os aplicativos demoram para abrir. PorÇm, nessa faixa de preáo, Ç melhor comprar o LG K41S, que Ç quase o mesmo preáo e oferece mais recursos de mem¢ria, armazenamento, leitor de digital, 4 cÉmeras.ver mais;2
a02;960;No comeáo o celular estava ¢timo, mais com um màs de uso o celular comeáou a esquentar e travar muito, n∆o recomendo.;2
a02;966;comprei para o meu marido q so quer pra usar wpp e ligaá∆o, logo no comeáo o google n pegava mais isso foi resolvido;2
a02;972;o celular Ç atÇ bom porÇm veio com defeito na cÉmera de v°deo pois s¢ mostra o audio a imagem fica travada estou tentando fazer a troca e n∆o estou conseguindo falta assistància da loja;2
a02;978;n∆o vem fone de ouvido... me decepcionou;2
a02;984;Bom produto pelo valor, mas n∆o tive sorte, veio com problema de memoria, nem foi instalado nada e n∆o tem espaáo quando tira foto.;2
